#,Country,#.1,Artist,Song,Language,Place,Score,Eurovision Number,Year,Host Country,Host City,Lyrics,Lyrics translation,love,hope,heartbreak,party / celebration,war or conflict,nostalgia,empowerment,loneliness,nature,spirituality
1574,Cyprus,-,Sandro,Running,English,-,-,65,2020,The Netherlands,Rotterdam,"I don't feel like talking, let me sit here alone.
The phone's ca-alling, I can't pick it up
I'm tired of running from these demons (demons)
I'm tired of running from these demons, I can't see any more
I can't see anymore
But I keep on running, I keep on running
I keep on running away
Now I keep on running, I keep on running
I don't wanna fall again
Drowning out my memories, from the night before
Door's kno-o-cking, just leave me alone
Looking - losing
My energy - tripping
Anybody tow me back home
(Yeah yeah)
Standing naked
Putting on fake smiles
I don´t wanna be sad anymore
I don't wanna fall again
I'm not gonna fall again",English,0.0069306716322898865,0.09455221891403198,0.17567944526672363,0.01867140643298626,0.17706258594989777,0.9642204642295837,0.3631950616836548,0.9821341037750244,0.2208041548728943,0.14073434472084045
1575,Czech Republic,-,Benny Cristo,Kemama,English,-,-,65,2020,The Netherlands,Rotterdam,"Ay, Benny Cristo and Glowsticks
Some of y'all already know
Haha
Kemama, you know
They can say what they want, you should let it go
'Cause tonight I will sho-o-ow love
I'll show them I can dance on my own
They say I lost my way
Lost my way? Never lost my way, oh, no
I know where I go, don't care what they say
Never care what they say, oh, yeah
I'm high, I'm lifted like sir Bob Marley
Bob Marley, oh, yeah
I'm 'bout to show them all I'mma kill it
Ali Boomaye, oh, yeah
I'mma put my heart on the stove
Let y'all feel the heat
You'll be playing with the fire
If you dance with me
I wasn't always like that
I wasn't born like that
I just work like that
24/7
Kemama, you know
They can say what they want, you should let it go, ey
'Cause tonight I will sho-o-ow love
I'll show them I can dance on my own
Kemama, you know
In this concrete jungle it was not easy to grow up, nah, nah, nah
But every time they pushed my down
I answered with this smile and I got up, yeah
Like you told me
I'mma put my heart on the stove
Let y'all feel the heat
You'll be playing with the fire
If you dance with me
I wasn't always like that
I wasn't born like that
I just work like that
24/7
Kemama, you know
They can say what they want, you should let it go, ey
'Cause tonight I will sho-o-ow love
I'll show them I can dance on my own
Kemama, you know
They can say what they want, you should let it go
'Cause tonight I will sho-o-ow love
I'll show them I can dance on my own (Ey, ey, ey, ey)
See, I don't care if you are not like me
I just came to dance
We should dance all night, babe, night, babe
And I don't care if they don't like me
All I do is dance, I don't care about their fighting
Why they fighting
Kemama, you know
They can say what they want, you should let it go, ey
'Cause tonight I will sho-o-ow love
I'll show them I can dance on my own
Kemama, you know
They can say what they want, you should let it go, ey
'Cause tonight I will sho-o-ow love
I'll show them I can dance on my own.",English,0.9606574773788452,0.9551103115081787,0.7705727219581604,0.8543689846992493,0.7798671722412109,0.8591770529747009,0.9189451932907104,0.7870373725891113,0.9015312790870667,0.8210799694061279
1576,Denmark,-,Ben & Tan,YES,English,-,-,65,2020,The Netherlands,Rotterdam,"I was 6 feet under for the one and only
Spend the nights feeling bitter sad and lonely
Didn't realize how much fear controlled me
Until you came and loved me like I'm holy
Now I'm ready to give life one more chance
Hey
I think my heart is beating me to death
I have got an arrow through my chest
I am so in love I must confess
Say Yes Say Yes Say Yes
I think my heart is beating me to death
I have got an arrow through my chest
I am so in love I must confess
Say Yes Say Yes
Uhhh
Never thought I would be high on life but sober
Didn't think I would be able to turn this over
Let's make stories to talk about when we are older
Come and rest your pretty head upon my shoulder
Now I'm ready to give life one more chance
Hey
I think my heart is beating me to death
I have got an arrow through my chest
I am so in love I must confess
Say Yes Say Yes Say Yes
I think my heart is beating me to death
I have got an arrow through my chest
I am so in love I must confess
Say Yes Say Yes
Hey
Uhhhhhhh
Say Yes Say Yes Say Yes
Uhhhhhhh
Let's make stories to talk about when we are older
Mmmm, come and rest your pretty head upon my shoulder
Uhhhhhhh
Ohhhhhh
Say Yes Say Yes
Say yes
I think my heart is beating me to death
I have got an arrow through my chest
I am so in love I must confess
Say Yes Say Yes Say Yes
Say yes
I think my heart is beating me to death
I have got an arrow through my chest
I am so in love I must confess
Say Yes Say Yes
I think my heart is beating me to death
I have got an arrow through my chest
I am so in love so just say yes",English,0.6395390629768372,0.21436230838298798,0.8536345958709717,0.4184592366218567,0.3942009508609772,0.41466179490089417,0.3630256652832031,0.9526402950286865,0.3510885536670685,0.6451199054718018
1577,Estonia,-,Uku Suviste,What Love Is,English,-,-,65,2020,The Netherlands,Rotterdam,"How mysterious this life can be
Full of beautiful surprises
I never really knew the man I thought was me
Dreams that I believed
Convinced my destiny
I was meant to be alone
But how can you know how a star looks
If you've never looked at the sky
I couldn't have told you what blue is
Till I looked into your eyes,
Or how soft the feel of a cloud is
'Till I was touching your skin
The world is a wonder of wonders I'd never seen
I never imagined the power
I never imagined the need
I never imagined what love is
now love is all I dream
How wonderful was the awakening
Now everything is the sunrise
Painted in sounds of your breathing
Colored by your sighs
I never knew
what it was to - love
Much too sensible too reasonable
Ever to believe in miracles
But now you've come to me
Changed my destiny
I'll never be alone
I never imagined the power
I never imagined the need
I never imagined what love is
now love is all I dream
How wonderful was the awakening
Now everything is the sunrise
Painted in sounds of your breathing
Colored by your sighs
I never imagined the power
I never imagined the need
I never imagined what love is
now love is all I dream
I never imagined the power
I never knew
what it was to - love",English,0.647101640701294,0.2744850516319275,0.004627529997378588,0.06022467836737633,0.02745460346341133,0.06039070710539818,0.25611039996147156,0.04620574787259102,0.0905744880437851,0.40874868631362915
1578,Finland,-,Aksel,Looking Back,English,-,-,65,2020,The Netherlands,Rotterdam,"We would fall asleep
Talking ‘bout our dreams
Waiting for eighteen
Is never what it seems
We were young and naive
Didn't know what we need
We were in such a rush to grow up
We were restless, confused
Summer nights on the roof
Didn't know what was in front of us
Chasing the high life
Stuck in the low lights
But we never know what we have
Until it's over and we're looking back
Speeding through red lights
We had a good ride
But we never know what we have
Until it's over and we're looking back
All these memories
Made me feel at home
When I walk these streets
I'm the only one, I know
We were young and naive
Didn't know what we need
We were in such a rush to grow up
Now it's too late to save
All the seasons have changed
Didn't know what was in front of us
Chasing the high life
Stuck in the low lights
But we never know what we have
Until it's over and we're looking back
Speeding through red lights
We had a good ride
But we never know what we have
Until it's over and we're looking back
Chasing the high life
Stuck in the low lights
But we never know what we have
Until it's over and we're looking back
Speeding through red lights
We had a good ride
But we never know what we have
Until it's over and we're looking back
Yeah we never know what we have
Until it's over and we're looking back",English,0.15263517200946808,0.5509697794914246,0.4509637951850891,0.375591903924942,0.3805287182331085,0.9584988951683044,0.4170340597629547,0.8961036801338196,0.37708181142807007,0.21354113519191742
1579,France,-,Tom Leeb,Mon Alliée (The Best In Me),French/English,-,-,65,2020,The Netherlands,Rotterdam,"La nuit comme un écho
Comme un reflet à tes mots
Dans mon coeur je lis
Un éternel récit
De toi, de toi, de toi, de toi
You, you are the best in me
Au fond de moi j’ai compris
You are, you are, you are
Et tout ce qu’on s’est jamais dit
Revient me hanter jour et nuit
You are, you are, you are
You are the best in me
J’irai au bout des sens
Faire voyager mon innocence
Pour qu’ils donnent vie
A tout ce qu’on s’est promis
You are, you are, you are, you are
You, you are the best in me
Au fond de moi j’ai compris
You are, you are, you are
Et tout ce qu’on s’est jamais dit
Revient me hanter jour et nuit
You are, you are, you are
You are the best in me
On est liés mon alliée
Même si le temps devait s’arrêter
Sans toi, je perds le meilleur de moi…
You are the best in me
You are, you are, you are
You are the best in me
Au fond de moi j’ai compris
You are, you are, you are
In every breath I breath
For ever eternally
You are, you are, you are
You are the best in me
You are the best in me…",English,0.17895589768886566,0.36206647753715515,0.06152264028787613,0.2575782835483551,0.04718106612563133,0.30445510149002075,0.8280367851257324,0.0020467503927648067,0.17245042324066162,0.5380124449729919
1580,Georgia,-,Tornike Kipiani,Take Me As I Am,English,-,-,65,2020,The Netherlands,Rotterdam,"How do you want me to talk, like an Englishman?
Where do you want me to dress like an Italian?
Now, do you want me to dance like a Spanish guy?
I guess you don't love me.
No, you don't love me.
I love you
Ti amo
Tue quiero
#Takemeasiam
But you don't love me,
Why don't you love me?
So tell me, why do you want me to smell like a French homme?
Or tell me, why do you want me to play like a German?
Why don't you want me to be, just the way I am?
I guess you don't love me,
Why don't you love me?
Je t'aime
Ich liebe dich
But you don't love me,
Why you don't love me?
I love you, I love you",English,0.954562783241272,0.2779994606971741,0.3182731866836548,0.5929023027420044,0.48681947588920593,0.25720494985580444,0.6263527870178223,0.6735138893127441,0.08652105182409286,0.21255876123905182
1581,Germany,-,Ben Dolic,Violent Thing,English,-,-,65,2020,The Netherlands,Rotterdam,"Got that thing that I can't deny
Killing me soft with the big brown eyes
Such a violent thing, would you let me know
Knockin' me down like a domino
You know that I'm, right here, I'm working on love
I'm waiting on something I need
I think that you, you know, you know what I want
You got me on the edge of my seat
Oh don't tell your mama
Whatchu' doin' tonight
Twenty-four hours ago you got that look in your eyes
Don't need your number
Cus I know you'll be there
Happen all night and the beat don't lie we're crystal clear
Cus if I got you with me tonight
Feeling like I'm feeling tonight
Don't tell your mama
Oooh you're such a violent thing
Oooh you're such a violent thing
Shooting high we're getting low
Guns and roses all alone
And I wanna hear what you gotta say
But you won't give me no audio
You know that I'm, right here, I'm working on love
I'm waiting on something I need
I think that you, you know, you know what I want
You got me on the edge of my seat
Oh don't tell your mama
Whatchu' doin' tonight
Twenty-four hours ago you got that look in your eyes
Don't need your number
Cus I know you'll be there
Happen all night and the beat don't lie we're crystal clear
Cus if I got you with me tonight
Feeling like I'm feeling tonight
Don't tell your mama
Oooh you're such a violent thing
Oh don't tell your mama
Whatchu' doin' tonight
Heyy
If I got you…
Cus if I got you with me tonight
Feeling like I'm feeling tonight
Don't tell your mama
Oooh you're such a violent thing
Oooh you're such a violent thing
Don't tell your mama
Oooh you're such a violent thing",English,0.9041861891746521,0.5901888012886047,0.7355466485023499,0.6617043018341064,0.8822060823440552,0.4386649429798126,0.48657548427581787,0.9397476315498352,0.5742754340171814,0.13863661885261536
1582,Greece,-,Stefania,SUPERG!RL,English,-,-,65,2020,The Netherlands,Rotterdam,"Keep the phone booth, don't need a supercar
No x-ray vision to show them who we are
I got the power, climb up the tower
Save all humanity on zero hour
Na-na-nothing can stop me, no-nobody can hold me down
Standing in the light, it's a new world, let me be your supergirl
Na-na-nothing can stop me, no-nobody can hold us down
Fighting in the dark over true love, let me be your supergirl
I'm your supergirl
Fighting from the heart
I'm your supergirl, supergirl, unana
In this crazy world, crazy world, unana
I'm your supergirl, supergirl, unana
Fighting from the heart, from the heart, unana
There's no wonder it takes a woman
To be a hero more than a human
To overflow your heart with electricity
Find through the shadows your true identity
Na-na-nothing can stop me, no-nobody can hold me down
Standing in the light, it's a new world, let me be your supergirl
Na-na-nothing can stop me, no-nobody can hold us down
Fighting in the dark over true love, let me be your supergirl
I'm your supergirl
Fighting from the heart
I'm your supergirl, supergirl, unana
In this crazy world, crazy world, unana
I'm your supergirl, supergirl, unana
Fighting from the heart, from the heart, unana
Fly, give me a signal and I'll fly
On a supersonic high
Like a hero in the sky
I will stand by your side
I'm your supergirl, supergirl, unana
In this crazy world, crazy world, unana
I'm your supergirl, supergirl, unana
Fighting from the heart
I'm your supergirl, supergirl, unana
In this crazy world, crazy world, unana
I'm your supergirl, supergirl, unana
Fighting from the heart
I'm your supergirl",English,0.18005260825157166,0.37582099437713623,0.18505267798900604,0.29828694462776184,0.5326682329177856,0.028180841356515884,0.7299050092697144,0.02416844107210636,0.043936531990766525,0.03288351371884346
1583,Iceland,-,Daði og Gagnamagnið,Think About Things,English,-,-,65,2020,The Netherlands,Rotterdam,"Baby I can't wait to know.
Believe me I'll always be there so.
Though I know I love you
I find it hard to see how you feel about me.
'Cause I don't understand you .
Oh you are yet to learn how to speak.
When we first met
I will never forget.
'Cause even though I didn't know you yet.
We were bound together then and forever
and I could never let you go.
Baby I can't wait to know
what do you think about things.
Believe me I will always be there so
you can tell me anything and I'll listen.
When we are together
there isn't anywhere that I would rather be.
Three birds of a feather
I just hope you enjoy our company.
It's been some time
and though hard to define,
as if the stars have started to align.
We are bound together,
now and forever
and I will never let you go.
Baby I can't wait to know
what do you think about things.
Believe me I will always be there so
you can tell me anything and I'll listen.
I might even know what to say
but either way at least I'll be there.
Baby I can't wait to know
what do you think about things.
Believe me I will always be there so
you can tell me anything and I'll listen.","Svona, síðan svona hér.
Bara ef allir dansa með.
Hæ, við erum komin
úr framtíðinni og líka utan úr geim.
Því eitthvað þarf að breytast
ef þið viljið halda í þennan heim.
Við höfum séð
hvað getur skeð,
það gæti verið stutt í dánarbeð.
En ef við dönsum saman,
hreyfum líkamann,
það væri gaman. Dansinn er:
Svona, síðan svona hér.
Og eftir það kemur þetta.
Bara ef að allir dansa með
þá ætti þetta mögulega að sleppa.
Þetta er allt annað
nú þurfum við að snúa við blaðinu.
Þvílíkt vel mannað
við erum öll í Gagnamagninu.
Og hvað með það,
þó sumir muni afneita að
þið hafið engan annan felustað.
En ef við dönsum saman,
hreyfum líkamann,
það væri gaman. Dansinn er:
Svona, síðan svona hér.
Og eftir það kemur þetta.
Bara ef að allir dansa með
þá ætti þetta mögulega að sleppa.
Við erum líka að tala um þig og þig og þig
og þig og þig og þig.
Svona, síðan svona hér.
Og eftir það kemur þetta.
Bara ef að allir dansa með
þá ætti þetta mögulega að sleppa.",0.8493704795837402,0.9034221172332764,0.19253934919834137,0.561455249786377,0.3513110876083374,0.47950369119644165,0.6851073503494263,0.29239320755004883,0.5144003033638,0.6118459105491638
1584,Ireland,-,Lesley Roy,Story Of My Life,English,-,-,65,2020,The Netherlands,Rotterdam,"Everybody told me that I'd never be someone,
I'm not a puppet on a string no, no I'm not,
Everybody said that I was always breaking rules,
Why would I ever wanna put myself inside a box.
I don't care, what they say,
And who are they, anyway.
The story of my life, it's mine,
I made it on my own, that's right,
And now I sing, na na na na na na, Hey! Hey! Hey!
My life, it's mine, my my life it's mine.
They said if I was blonde that I could make it so I did it,
Then they said you're almost perfect but you talk too much. HA!
Try to dumb it down a little, make sure that you're in the middle,
Rock it all you want but make it pop enough!
I don't care, what they say,
And who are they, anyway,
The story of my life, It's Mine,
I made it on my own, that's right
And now I sing, na na na na na na, Hey! Hey! Hey!
My life it's mine, my, my life it's mine,
It's the story of my life, that's right,
There's more to me than meets the eye,
And now I sing, na na na na na na, Hey! Hey! Hey!
My Life it's mine my, my life it's mine.
My life yeah I'm gonna be me, yeah I'm gonna believe it's right!
My life yeah I gotta be me, yeah I gotta believe it's right!
The story of my life, it's mine,
I made it on my own, that's right
And now I sing, na na na na na na, Hey! Hey! Hey!
My life it's mine, my my life it's mine,
It's the story of my life, that's right,
There's more to me than meets the eye,
And now I sing, na na na na na na, Hey! Hey! Hey!
My life it's mine, my my life it's mine.
I don't care,
What you say.",English,0.4995117485523224,0.7626561522483826,0.4189346134662628,0.5688948631286621,0.4315841794013977,0.5237857103347778,0.7041093111038208,0.7196792364120483,0.4931644797325134,0.3446640074253082
1585,Israel,-,Eden Alene,Feker Libi,English/Amharic/Hebrew/Arabic,-,-,65,2020,The Netherlands,Rotterdam,"ፍቅር ልቤ , እወድሃለሁ,ና ወደ እኔ, I love you
Once upon a time
I was looking for a sign
Pachamama, Pachamama
Show the way, oh be my guide
Love is on the mind
Close your eyes and you will find
Melodia, Melodia
Feel the energy inside
Say: all the people coming, coming my way
Love is on my way
Maka Lakuma De De, Maka Lakuma de masa
Maka Lakuma De De, Maka Lakuma
Feker libi
Tonight is our story
We celebrate the glory
We have no shame
Feker libi
I'm not ashamed to love you
Tonight I'm gonna find you
I call your name
ፍቅር ልቤ
حبيب قلبي
אהוב ליבי, אותך אני אוהבת
Look at us tonight
Color party side to side
Confetti Ya, Confetti Ya
Falling on us from the sky
Say: all the people coming, coming my way
Love is on my way
Maka Lakuma De De, Maka Lakuma de masa
Maka Lakuma De De, Maka Lakuma
Feker libi
Tonight is our story
We celebrate the glory
We have no shame
Feker libi
I'm not ashamed to love you
Tonight I'm gonna find you
I call your name
ፍቅር ልቤ
حبيب قلبي
אהוב ליבי, אותך אני אוהבת
ፍቅር ልቤ , እወድሃለሁ,ና ወደ እኔ, I love you","My sweetheart, i love you, come to me, I love you
Once upon a time
I was looking for a sign
Pachamama, Pachamama
Show the way, oh be my guide
Love is on the mind
Close your eyes and you will find
Melodia, Melodia
Feel the energy inside
Say: all the people coming, coming my way
Love is on my way
Maka Lakuma De De, Maka Lakuma de masa
Maka Lakuma De De, Maka Lakuma
My sweetheart
Tonight is our story
We celebrate the glory
We have no shame
My sweetheart
I'm not ashamed to love you
Tonight I'm gonna find you
I call your name
My sweetheart
My sweetheart
My sweetheart, it's you I love
Look at us tonight
Color party side to side
Confetti Ya, Confetti Ya
Falling on us from the sky
Say: all the people coming, coming my way
Love is on my way
Maka Lakuma De De, Maka Lakuma de masa
Maka Lakuma De De, Maka Lakuma
My sweetheart
Tonight is our story
We celebrate the glory
We have no shame
My sweetheart
I'm not ashamed to love you
Tonight I'm gonna find you
I call your name
My sweetheart
My sweetheart
My sweetheart, it's you I love
My sweetheart, i love you, come to me, I love you",0.9612438082695007,0.6958032846450806,0.013415323570370674,0.9873872399330139,0.3126847445964813,0.4330221712589264,0.8651813864707947,0.037892427295446396,0.2962978482246399,0.8049432039260864
1586,Italy,-,Diodato,Fai Rumore,Italian,-,-,65,2020,The Netherlands,Rotterdam,"Sai che cosa penso?
Che non dovrei pensare
Che se poi penso sono un animale
E se ti penso tu sei un'anima
Ma forse è questo temporale
Che mi porta da te
E lo so, non dovrei farmi trovare
Senza un ombrello anche se
Ho capito che
Per quanto io fugga
Torno sempre a te
Che fai rumore qui
E non lo so se mi fa bene
Se il tuo rumore mi conviene
Ma fai rumore, sì
Che non lo posso sopportare
Questo silenzio innaturale
Tra me e te
E me ne vado in giro senza parlare
Senza un posto a cui arrivare
Consumo le mie scarpe
E forse le mie scarpe
Sanno bene dove andare
(Che mi ritrovo negli stessi posti)
(Proprio quei posti che dovevo evitare)
(E faccio finta di non ricordare)
(E faccio finta di dimenticare)
Ma capisco che
Per quanto io fugga
Torno sempre a te
Che fai rumore qui
E non lo so se mi fa bene
Se il tuo rumore mi conviene
Ma fai rumore, sì
Che non lo posso sopportare
Questo silenzio innaturale tra me e te
Ma fai rumore, sì
Che non lo posso sopportare
Questo silenzio innaturale
E non ne voglio fare a meno oramai
Di quel bellissimo rumore che fai","Do you know what I think?
That I shouldn’t think
‘Cause when I think, I’m an animal
And If I think of you, you’re a soul
But maybe is this storm
which brings me to you
And I know, I shouldn’t be around
Without a shield even if
but I got that
As much as I run away
I always come back to you
‘Cause you make noise here
And I don’t know if it does me good
If your noise suits me
But you make noise, yeah
And I cannot bear it
This unnatural silence
Between me and you
And I wander around without talking
Without a place to reach
I wear out my shoes
And maybe my shoes
Know well where to go
(‘Cause I find myself in the same places)
(Those places I had to avoid)
(And I pretend not to remember)
(And I pretend to forget)
But I got that
As much as I run away
I always come back to you
‘Cause you make noise here
And I don’t know if it does me good
If your noise suits me
But you make noise, yeah
And I cannot bear it
This unnatural silence
Between me and you
But you make noise, yeah
That I cannot bear it
This unnatural silence
And I don’t wanna do without it anymore
That beautiful noise that you make",0.11945949494838715,0.05365070328116417,0.2871676981449127,0.3555510640144348,0.3568948209285736,0.446977436542511,0.2813068926334381,0.8499711155891418,0.8640812039375305,0.2841785252094269
1587,Latvia,-,Samanta Tina,Still Breathing,English,-,-,65,2020,The Netherlands,Rotterdam,"I will keep on going, I will keep on running
Run until I reach the end
Strong enough to take it, I am gonna make it
Destiny is in my hands
Thought I'll never get up, thought I'm gonna give up
Lost on my way, many times betrayed
But still breathing, I'm still breathing
Nothing to regret, never looking back
I will keep on going, I will keep on running
Run until I reach the end
Strong enough to take it, I am gonna make it
Destiny is in my hands
Lifelines go on
Let the life go on
I grow strong
So can I get strong
Lifelines go on
Let the life go on
But I grow strong
Every day I wake up, trying to get higher
Be a better woman, working even harder
I'm still breathing, I'm still breathing
Listening to my heart, ready for the start
I will keep on going, I will keep on running
Run until I reach the end
Strong enough to take it, I am gonna make it
Destiny is in my hands
Lifelines go on
Let the life go on
I grow strong
So can I get strong
Life lines go on
Let the life go on
But I grow strong
Reaching for the stars, I know I'm getting closer
Life is music, I am a composer
My dreams become so real with all the love I'm feeling
I'm still breathing, I'm still breathing
I will keep on going, I will keep on running
Run until I reach the end
I will keep on going, I will keep on running
Run until I reach the end
Lifelines
I will keep on going, I will keep on running
Run until I reach the end
Strong enough to take it, I am gonna make it
Destiny is in my hands",English,0.8744261860847473,0.42811381816864014,0.005786155350506306,0.18594719469547272,0.1383598893880844,0.013493096455931664,0.5911332964897156,0.03381212055683136,0.14258968830108643,0.19969788193702698
1588,Lithuania,-,The Roop,On Fire,English,-,-,65,2020,The Netherlands,Rotterdam,"I'm a human not a stone
I can make a change and go
Wherever I want to.
They told me maybe I'm too old.
But there's fire in my soul.
The heat is getting higher
I feel that I'm on fire
The World is my desire
I feel that I'm on fire
There's no doubt I'm strong enough
To reach the state I've dreamed of.
It's gonna happen.
And I will do what I can
Just to be a better man.
The heat is getting higher
I feel that I'm on fire
The world is my desire
I feel that I'm on fire
Can't believe it took so long
To take action and move on.
No one can stop me.
Through the clouds there comes the sun.
And I'm ready for some fun.
The heat is getting higher
I feel that I'm on fire
The world is my desire
I feel that I'm on fire",English,0.05814496800303459,0.2570883631706238,0.16547146439552307,0.5578452944755554,0.32530614733695984,0.31795546412467957,0.5655386447906494,0.03666584566235542,0.3474263846874237,0.29563647508621216
1589,Malta,-,Destiny,All Of My Love,English,-,-,65,2020,The Netherlands,Rotterdam,"Never had the heart to pray
Never thought I'd find the way
But now I do
But now I do
Always felt I was no good
Always felt misunderstood
But now I don't
But now I don't
Cus your great love is healing me
Renewing me through and through
I am free to live so I give you
All of my love
Like a river runnin' wild
Every brother mother child
Now we found each other don't let me down
All my love
Like a river runnin' wild
Every brother mother child
Now we found each other don't let me down
All my love
All the love I feel for youu
All of my love
All the love I feel for you yeaahh
Now I know your words are true
My heart is filled with gratitude
It's only you, I'm living for
You're amazing love so sweet
Has raised me to my feet
I ain’t going back anymore
Now I sing about you dream about you
All the time
Don't wanna live without you so I give you
Now I sing about you dream about you
All the time
Don't wanna live without you so I give you
All of my love
Like a river runnin' wild
Every brother mother child
Now we found each other don't let me down
All my love
Like a river runnin' wild
Every brother mother child
Now we found each other don't let me down
All my love
All the love I feel for youu
All of my love
All the love I feel for you yeaahh
All the love I feel for youu
All of my love
All the love I feel for you yeaahh",English,0.9592307209968567,0.7478461861610413,0.011441683396697044,0.2402394413948059,0.07294978946447372,0.4286518692970276,0.888275146484375,0.02755909599363804,0.2015773504972458,0.9147440195083618
1590,Moldova,-,Natalia Gordienko,Prison,English,-,-,65,2020,The Netherlands,Rotterdam,"I don’t want to feel you
I don’t want to feel you this close
I don’t want to hold you
Do I want hold or let go
I don’t want to fight the night
Inside with you
I'm surrounded by walls
Covered with all your memories
Wish this were solitary no
Walking with me in the halls
So there is no forgetting
I know you’ll never let me
I don’t want to be with you
I don’t want to be without you
I don’t want to be with you
I don’t want to be without you
Prison
I can’t escape from this
Prison
Love is a fo-ol’s prison
I don’t want to need you
I don’t want to seem so desperate
I don’t want tell you
I don’t want to hear it’s useless
I don’t want to fight the night
Inside with you
I'm surrounded by walls
Covered with all your memories
Wish this were solitary
I don’t want to be with you
I don’t want to be without you
I don’t want to be with you
I don’t want to be without you
Prison
I can’t escape from this
Prison
Love is a fo-ol’s prison
Prison
I can’t escape from this
Prison
Love is a fo-ol’s prison",English,0.9359052181243896,0.553324282169342,0.9073532819747925,0.2109287977218628,0.899298369884491,0.8663729429244995,0.26512762904167175,0.9919536113739014,0.5083000063896179,0.12573479115962982
1591,North Macedonia,-,Vasil,YOU,English,-,-,65,2020,The Netherlands,Rotterdam,"Hand on my hand
Fingertips trembling
This feeling I can't understand
Your eyes sing to me
Pulling me closer
And closer with sweet melodies
Sing it to me
Sing it to me
Oh,
We might only have tonight
Hold me tight and let's ignite
And for the moment I
I just wanna dance with you
tonight I wanna
I just wanna dance with you
You know you wanna
My lips find yours
And just like a muse you're taking over me
I like it. I want more.
Sing it to me
Sing it to me
Oh,
We might only have tonight
Hold me tight and let's ignite
And for the moment I
I just wanna dance with you
tonight I wanna
I just wanna dance with you
You know you wanna",English,0.807460606098175,0.6625235676765442,0.32263270020484924,0.7149266600608826,0.5085441470146179,0.5736784338951111,0.8160768151283264,0.543347954750061,0.5836780071258545,0.6300023198127747
1592,Norway,-,Ulrikke,Attention,English,-,-,65,2020,The Netherlands,Rotterdam,"I find myself longing for attention.
I'm not myself doing what I do.
I know I may have hurt someone I love along the way, it wasn't my intention.
I lost myself doing what I do.
I, just want your attention.
Oh, the crazy things I do.
So why, why do I think it's okay,
not being me 'cause of you?
And what do you want me to say?
What do you want me to do,
To get your attention?
'Cause I just want your attention.
I fool myself just to make you happy.
And when I do, it's all the same to you.
Oh, the crazy things I do.
So why, why do I think it's okay,
not being me 'cause of you?
And what do you want me to say?
What do you want me to do,
To get your attention?
Oh, I don't wanna do this no more
If I'm the only one here on the dance floor
On the dance floor,
Oh.....!
Why?
Why do I think it's okay,
not being me 'cause of you?
And what do you want me to say?
What do you want me to do,
To get your attention?
'Cause I just want your attention",English,0.44420307874679565,0.033589500933885574,0.45435112714767456,0.6493563055992126,0.227469339966774,0.43254268169403076,0.19987352192401886,0.9270667433738708,0.26407358050346375,0.04380020871758461
1593,Poland,-,Alicja,Empires,English,-,-,65,2020,The Netherlands,Rotterdam,"Ashes to ashes dust into dust
I'll follow you through black
Try to forgive that I'm not awake
I'm dreaming this dream could last
No looking down
There's fool's gold in our eyes
Burning an empire
Happens so easy
Playing with fire
Maybe it's you and me
Burning an empire
Is it our fault we
Rise and fall
Like moth to a flame
Like birds to a pane of glass
Hoping for change but we do the same
We're gasoline and a match
No looking down
There's fool's gold in our eyes
Burning an empire
Happens so easy
Playing with fire
Maybe it's you and me
Burning an empire
Is it our fault we
Rise and fall
We just want it all
Used to be a tower so tall
Now we're holding up, crumbling walls
We rise and fall
Moth to a flame as we do the same
Like a bird to a pane of glass
Burning an empire
Happens so easy
Playing with fire
Maybe it's you and me
Burning an empire
Is it our fault we
Rise and fall",English,0.04729369282722473,0.7871959805488586,0.6250948905944824,0.4198858141899109,0.5917232632637024,0.5543498396873474,0.3408690392971039,0.6024124622344971,0.6598436832427979,0.14475229382514954
